S,E,I,R,H
81977.60088092755,353.507386930274,292.62725799623814,3286608.0401967675,1001.328082065255
84657.61522282849,185.56813321574845,157.5156061549291,3283562.292211251,545.6616287859558
87282.09203205428,107.60643099248324,87.80651430724802,3280416.701646916,298.2353450675273
89597.8935283009,93.1051812989803,62.292276595711044,3277466.1470069555,200.57354781549847
92045.57288348368,94.087930976275,60.75791885874553,3274343.6639540065,156.64366212212454
94495.30141947392,90.68008571972035,57.329273394412255,3271220.357508682,138.11500063086658
96586.10931208215,99.2816019598769,62.10461235364783,3268433.949353778,152.0912767449192
99013.09199239934,75.92526219640676,49.89145318214977,3265356.2822019937,150.43490399284323
101384.58190698692,98.12621949107636,62.08389073425952,3262261.0100395977,154.99107057420872
103775.59572471824,117.44863610893675,70.64712822923278,3259149.823220167,161.7817813935066
106162.48359171479,132.95721788090617,79.86213420414481,3256041.3601199095,178.83998664731567
108661.42783776952,81.3873547546198,62.94481687644926,3252912.3988989326,168.77465769599877
111023.05608883839,82.61574562533303,49.6260615421063,3249858.297647516,128.26602217711803
113159.0023465062,117.7864306209103,67.52120942948855,3246964.4101253985,152.32899771674766
115274.12764640401,158.58760001292288,92.78707452772593,3244070.8874315806,200.56588056202577
117317.95132683948,240.01127146011,140.43926095295598,3241185.6575319828,300.64448888299825
119073.85258973468,376.5002417947073,216.25286825171528,3238498.390619056,463.5154021788466
120391.39149160142,608.5985849799463,342.50349671849597,3236102.398531972,746.278823928697
121416.58186635193,818.2748123875493,493.07225130486495,3233991.474985845,1032.2708696754526
122951.31793278868,591.2076929182523,423.7372514217831,3232025.256111776,1182.1020077456567
123678.53586477798,977.0568043232256,547.1039797196264,3230056.9045610377,1166.4172237048165
123737.24477136084,1408.4164024814793,786.6544843236678,3228591.613052011,1640.4133821115315
123120.31449057734,1942.8557328628488,1100.031068685668,3227622.3755822955,2263.581080517488
121172.6392519138,2734.9745596344032,1539.6585481284749,3227594.8375828457,3211.3783045153277
117483.0768251724,3760.182942407838,2152.908453115552,3228901.1513565537,4545.786231717162
112908.46764915583,4494.933247771224,2791.856380404061,3231350.7940745493,6026.258980524911
110816.05372074878,3016.8107930805954,2230.9280570692254,3234730.9905575872,6574.381323675363
109846.86831955847,2139.916484803029,1595.1039139169038,3236453.8528938484,4854.191987260079
109664.93965959053,1525.5889402508824,1139.1927222346337,3236946.9439158877,3495.64587080816
109968.46779172063,1390.398585380399,865.4620367006108,3236286.840977244,2467.3031602030173
109349.47324974554,1789.9890093208546,1060.8067246644082,3235544.0090208524,2357.1100591965624
108026.13811225988,2204.0377945853197,1307.1024088959032,3235435.04504057,2892.92954560334
105068.87390552892,2557.445499253144,1518.5270953973413,3237052.7636020887,3451.8896838214537
103853.92550049997,1946.70500474631,1247.9266095940575,3238370.6350670466,3496.0796886375856
101564.88911340878,2759.943732510893,1699.4636460296465,3238612.353707039,3894.3091306201654
98149.87518302433,3341.114563533844,2054.9368768709523,3240305.8379122247,4823.888434031842
93811.26061027969,3812.6489821635887,2379.245417760649,3243058.2319521094,5707.681321419534
91805.19741022152,2481.0362466843035,1958.096587810422,3246025.7021121015,5901.094255584788
89157.36629685579,2498.0248835718457,1625.67247394113,3248190.774857443,4536.772521947557
86862.45795541862,2619.464569654682,1674.7947136483613,3249516.9274280784,4246.389090053817
84741.35137001603,2622.660036946662,1703.024592452403,3250801.1003040983,4371.367585563629
82451.7578381246,2613.155620319572,1721.64954490543,3252275.6871896787,4437.3564483518
80537.05014345467,2486.8386309360762,1650.1697756958888,3253576.4469550946,4334.14940853652
78895.3960109745,2323.3878808834525,1566.7463567513023,3254651.547068839,4133.7004726006435
77718.01281385342,2111.6027090038647,1418.655789655291,3255370.922880488,3767.9284121493706
78336.821433747,1084.9823310176384,914.899667534153,3255461.67067793,3106.292862264789
78393.97880704976,1147.6594451069545,772.6193513356777,3254660.192831496,2155.360031088921
78644.259133135,1069.4014419970003,724.997088971761,3253707.730977344,1917.6078616247828
79480.615670972,943.2352877863399,629.3616423346234,3252263.3097065315,1683.7319144094915
80277.89638180465,907.6361768075152,598.8781938997333,3250696.9582348354,1581.8462106219627
81264.05798369503,811.7144132019522,540.4062215740372,3249029.479262153,1401.0342441691168
82206.08141802112,761.293147126746,504.45571707777236,3247331.7329334673,1306.1400802244298
83929.60853147645,401.4358466752369,329.0575102625395,3245301.366664546,1062.9639657613757
85785.28835874818,228.67262689824773,189.88226879544982,3242909.3761486923,628.2112244582472
87784.69856592687,130.51143835592134,104.90565600974219,3240244.217921943,356.18407002695653
89838.71347957957,82.59785457937295,58.39668111963437,3237430.8776042806,186.02536864535557
91868.3985711347,77.33872420259871,51.42644830594511,3234557.8950786316,123.18966807277259
93961.57365330002,61.03991727529146,40.152130240338956,3231633.144233854,98.2062146065384
96070.78054482363,56.911101221622616,35.363388427937714,3228670.837315297,81.76190760107401
98135.94768745032,41.35363713138826,28.123988689528368,3225764.015111962,78.55622633806843
100136.28072791547,60.27302932593849,35.60576505926339,3222868.922712473,84.72932886022892
102173.9321065119,68.72407083424085,40.717106657262775,3219948.051874948,95.5628000007991
104023.34836994494,88.41095168688065,51.90004457762247,3217193.2171807247,121.72666809000131
106151.11422378069,54.95395623858127,40.72257458106847,3214235.323695331,104.72097141387407
108196.07558152583,54.280421478497445,31.627459256960314,3211319.6047959956,75.80710997794962
110265.31746330926,53.67624578766513,30.517007744314068,3208371.5513497386,69.6537596902529
112305.45288103764,64.67602972155896,38.41044330876214,3205427.2455242076,79.37298262371539
114272.7380920054,71.417468283495,40.98424623602566,3202564.604772686,86.46369459192695
116147.31735271518,97.35171351595591,56.03342255760269,3199759.5725565925,121.23028547238904
118017.79643005658,134.94482118309625,76.7650031335795,3196939.7405141094,163.29524947573933
119819.09331185003,179.27546961882544,103.42430615003133,3194174.134723087,215.12319245827197
121719.47049606101,126.69716195458815,90.81021332713141,3191443.4598121597,248.59020231207714
123313.13066364918,230.67713357617222,129.85548863842604,3188809.948939845,290.66223430133795
124748.9458817471,348.9906084370279,191.92758754169623,3186294.3223050134,395.33837028994526
126461.45509259502,400.8477088638432,222.6985883827156,3183599.19595896,449.2910342789257
127674.65808246509,576.6865930752167,321.8781783403189,3181208.1390634077,635.5429370280336
128405.3911753419,847.7880221513608,465.97396445090885,3179159.373321476,924.8885977721028
128601.63266247655,1194.8022954722444,657.3422327374262,3177519.0561476992,1317.421263773233
129052.86515675594,982.2903635213116,682.0568768307031,3176349.9020510796,1794.886129977616
